Order	City	Node ID	Coordinate X	Coordinate Y	Duration (min)	Profit (eur)	Student 1	Student 2	Student 3	Student 4	Student 5	Student 6	Student 7	Student 8	Student 9	Student 10	Student 11	Student 12	Student 13	Student 14	Student 15	Student 16	Student 17	Student 18	Student 19	Student 20
24118	SOMEREN	1032	57080543	513371903	12	25	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1
24119	BEEK EN DONK	129	56306912	515374796	7	24	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0
24120	BUDEL	359	55730742	512698822	9	12	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0
24125	BUDEL-SCHOOT	549	55653205	512480863	8	13	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0
24162	BUDEL	298	55738253	512736037	6	18	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0
24163	LIESHOUT	13	55957571	515179229	11	32	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0
24164	AARLE RIXTEL	163	56389142	515100152	11	33	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
24180	MIERLO	614	56098077	514403784	6	19	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1
24229	DEURNE	856	57907485	514610892	13	39	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1
24257	BEEK EN DONK	92	56365548	515460807	9	19	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1
24294	ASTEN	739	57448518	514119630	13	39	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0
24295	ASTEN	755	57465827	514052611	6	7	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0
24306	STERKSEL	156	56250709	513603305	5	5	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0
24322	ASTEN	826	57533188	514165485	9	7	0	1	0	1	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1
24330	DEURNE	877	58058617	514510208	7	19	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0
24358	ASTEN	835	57466578	514090872	6	6	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1
24389	SOMEREN-EIND	1006	57328535	513559314	12	29	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1
24449	ASTEN	726	57495412	514164805	9	28	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1
24461	ASTEN	738	57448518	514119630	8	13	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1
24528	MIERLO	652	55818308	514320921	10	34	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0
24590	AARLE RIXTEL	77	56397413	515102050	12	31	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0
24705	HEUSDEN GEM ASTEN	770	57641411	513836848	5	9	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1
24822	DEURNE	908	57834351	514535282	10	9	0	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0
24882	SOMEREN	984	56982105	513645018	13	30	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1
25082	ASTEN	819	57522823	514154948	11	38	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0
25100	BUDEL-SCHOOT	552	55653205	512480863	5	6	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1
25188	MAARHEEZE	288	56343016	513026712	8	10	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1
25195	BUDEL	214	55931066	512600108	8	7	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1
25213	MAARHEEZE	498	56295706	513089704	8	24	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1
25248	MIERLO	660	56035364	514479174	11	17	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1
25262	MIERLO	609	56192566	514423267	12	20	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1
25341	SOMEREN	995	57259175	513765361	6	11	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0
25465	ASTEN	782	57474172	514116147	9	14	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0
25505	AARLE RIXTEL	108	56383358	515085415	8	29	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1
25543	DEURNE	924	57990697	514471076	12	7	1	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0
25584	LIEROP	1074	56912229	514334743	7	19	1	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1
25586	AARLE RIXTEL	79	56465693	515073001	12	15	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1
25649	BEEK EN DONK	159	55950760	515398539	6	6	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1
25678	BUDEL	366	55724200	512637710	7	8	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	0
25704	DEURNE	897	57949050	514620352	8	22	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1
25743	BEEK EN DONK	63	56293727	515382389	12	18	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1
25745	ASTEN	1022	56996082	513507723	8	25	1	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1
25776	MIERLO	649	56219321	514462867	6	16	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1
25860	BUDEL	175	55879782	512565279	5	20	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0
25908	NEDERWEERT	676	57503148	513073594	12	29	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0
25920	MIERLO	655	56115679	514436443	12	5	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1
25969	BUDEL	168	55718302	512652154	11	27	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1
26046	MIERLO	601	56187409	514433911	10	16	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0
26054	BUDEL	406	55805777	512645048	7	21	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0
26064	BUDEL-SCHOOT	399	55753389	512555091	5	18	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1
26070	ASTEN	748	57342358	514015930	6	17	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0
26079	BUDEL	427	55759716	512735695	9	5	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
26190	ASTEN	682	57495065	514030508	11	27	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0
26241	MAARHEEZE	232	56071576	513090749	6	11	1	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1
26243	SOMEREN-EIND	1031	57254231	513314600	9	16	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0
26248	STERKSEL	156	56250709	513603305	12	28	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0
26265	OMMEL	812	57490296	514211514	12	27	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1
26317	DEURNE	920	57914968	514552432	9	21	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1
26373	VLIERDEN	839	57302267	514419445	7	19	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1
26401	ASTEN	688	57511518	514029158	5	17	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0
26414	SOMEREN	1030	57242557	513382360	7	15	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1
26515	MAARHEEZE	493	56295706	513089704	10	34	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1
26558	DEURNE	854	57808963	514613607	10	27	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	1
26706	ASTEN	757	57465827	514052611	9	19	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0
26763	AARLE RIXTEL	75	56397413	515102050	5	7	0	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1
26836	MAARHEEZE	483	56295706	513089704	12	30	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1
26862	ASTEN	753	57441046	514033918	8	6	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0
27100	SOMEREN	1005	57328535	513559314	9	21	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	1	1
27124	MIERLO	641	56219321	514462867	9	7	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1
27137	SOMEREN	967	56741912	513762062	7	18	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0
27158	DEURNE	858	57892516	514562563	9	25	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0
27189	STERKSEL	157	56381569	513544292	12	16	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1
27327	MAARHEEZE	252	56142333	513106798	6	21	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1
27365	SOMEREN	996	57101417	513729509	8	29	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1
27465	SOMEREN	1025	57355428	513272337	9	27	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	0	1	1
27561	DEURNE	927	58063532	514529655	10	23	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0
27613	BUDEL	299	55738253	512736037	8	10	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
27692	SOMEREN	949	57325514	513624630	7	25	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1
27700	SOMEREN-HEIDE	1017	56959347	513497087	9	11	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1
27932	MARIAHOUT	88	55694466	515416748	11	37	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0
27934	LIESHOUT	9	55944813	515196371	12	25	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	0
27958	LIESSEL	886	58259432	514170826	12	33	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1
27965	MAARHEEZE	502	56295706	513089704	7	12	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0
28007	ASTEN	815	57548985	513987983	12	34	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0
28022	NEERKANT	883	58689571	513700936	11	15	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1
28043	BEEK EN DONK	140	56288712	515418378	8	7	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1
28061	MIERLO	672	56151711	514456558	7	24	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0
28082	MAARHEEZE	254	56129835	513099493	10	16	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0
28125	GASTEL	198	55555624	512849711	10	10	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
28198	HEUSDEN GEM ASTEN	791	58113887	513709879	7	10	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
28289	BUDEL	517	55704940	512743410	7	18	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1
28315	SOERENDONK	574	55787777	512991192	12	10	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
28367	MILHEEZE	166	57701391	515021953	10	18	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1
28495	MAARHEEZE	291	56371939	513033628	10	27	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0
28516	MAARHEEZE	503	56295706	513089704	7	8	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0
28517	ASTEN	726	57495412	514164805	8	6	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	1	0
28546	AARLE RIXTEL	112	56351319	515119245	13	27	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1
28702	ASTEN	735	58393872	513892888	8	16	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1
28784	MAARHEEZE	473	56295706	513089704	10	16	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0
28819	BUDEL	350	55733169	512720364	5	11	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1
28825	BUDEL	379	56228787	512998093	10	25	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1
28899	MAARHEEZE	285	56343016	513026712	12	12	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0
28985	DEURNE	848	57931314	514896984	9	19	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1
28987	BEEK EN DONK	142	56288712	515418378	9	8	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1
29032	MAARHEEZE	481	56295706	513089704	6	12	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0
29035	GASTEL	455	55589828	512880954	13	9	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0
29087	SOMEREN	980	57284658	513664885	8	14	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0
29175	SOMEREN	1041	56930882	513289704	8	11	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1
29204	ASTEN	706	57543850	514149380	9	30	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0
29246	ASTEN	817	57505526	514161368	7	5	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0
29250	GASTEL	197	55545341	512845249	11	20	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0
29266	BUDEL	434	55820280	512849789	7	9	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0
29342	SOMEREN	1044	56777825	513586629	12	32	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1
29398	DEURNE	840	57711717	514748873	12	29	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1
29399	DEURNE	840	57711717	514748873	10	20	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1
29509	BUDEL	380	55778881	512725257	11	25	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1
29598	BAKEL	118	57165456	515061407	10	23	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0
29626	SOMEREN-HEIDE	968	56741912	513762062	7	22	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1
29647	SOMEREN	1027	57257785	513293978	9	26	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0
29730	BUDEL	322	55749270	512744895	11	30	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1
29744	HEUSDEN GEM ASTEN	777	57706586	513780845	7	15	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1
29839	ASTEN	829	57460877	514151669	10	21	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1
29885	ASTEN	683	57495065	514030508	13	27	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0
29892	DEURNE	866	57717831	514645180	7	16	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0
29893	ASTEN	785	57467250	514072739	5	10	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1
29895	BUDEL	296	55986554	512619815	10	15	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0
29911	BEEK EN DONK	138	56356760	515291965	5	8	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1
29921	BUDEL	534	55919530	512781833	12	28	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0
29931	BEEK EN DONK	130	56486930	515526056	11	19	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0
29943	BEEK EN DONK	5	56000237	515507067	6	12	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0
29973	BEEK EN DONK	143	56426474	515233781	13	14	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0
29975	HEUSDEN GEM ASTEN	789	57585176	513748475	11	13	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1
30026	MAARHEEZE	480	56295706	513089704	7	25	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1
30075	DEURNE	910	57955690	514636042	5	14	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0
30089	ASTEN	836	57466578	514090872	10	16	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1
30149	ASTEN	794	57518867	514010303	9	16	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	1
30152	BUDEL	569	55720047	512678660	13	39	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1
30157	SOMEREN	935	57570021	513329673	8	11	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1
30160	MARIAHOUT	21	56080575	515521705	12	31	0	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1
30164	SOMEREN	1050	57109518	513440815	8	16	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0
30165	SOMEREN	988	57070533	513678728	5	12	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0
30186	MARIAHOUT	24	56098559	515528654	6	20	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1
30190	BEEK EN DONK	131	56080575	515521705	9	13	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0
30199	BEEK EN DONK	49	56401998	515287502	13	31	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
30218	BEEK EN DONK	132	56089520	515487794	8	13	1	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1
30229	BUDEL	538	55961487	512717709	9	23	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0
30238	BUDEL DORPLEIN	555	55683514	512375928	8	26	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1
30242	ASTEN	703	57576572	514143898	5	8	0	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1
30243	BEEK EN DONK	133	56098466	515453884	10	8	1	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1
30351	MARIAHOUT	23	56116543	515535603	11	29	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0
30352	MARIAHOUT	22	56125536	515539078	7	9	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1
30365	ASTEN	758	57455329	514036348	10	17	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	0	1
30370	BUDEL	546	55767756	512660788	13	43	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1
30375	MIERLO	595	56141605	514437787	9	18	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0
30382	SOMEREN	974	56937127	513813137	6	19	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0
30383	ASTEN	830	57460877	514151669	12	38	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0
30411	MIERLO	642	56231549	514466646	8	11	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0	1
30440	DEURNE	893	57952586	514535292	9	16	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0
30528	GASTEL	461	55591543	512882562	6	21	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0
30657	LIEROP	1063	56820742	514213042	7	16	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0
30710	BUDEL	295	55986554	512619815	8	7	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1
30730	MAARHEEZE	475	56295706	513089704	10	20	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0
30758	BEEK EN DONK	144	56444333	515212320	11	12	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0
30809	SOERENDONK	269	55824765	513056094	6	20	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1
30812	SOMEREN	1054	56971524	513575337	11	36	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1
30814	MIERLO	646	56219321	514462867	6	17	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0
30815	MIERLO	647	56219321	514462867	10	24	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1
30824	SOMEREN	1037	57057246	513551570	7	6	0	0	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0
30825	ASTEN	681	57468814	514022324	9	9	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0
30863	DEURNE	857	57864377	514567173	12	8	1	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1
30872	STERKSEL	32	56149921	513503726	9	14	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0
30875	BUDEL	174	55879782	512565279	11	21	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0
30934	BEEK EN DONK	59	56252831	515288398	10	30	0	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	1
30968	BUDEL	329	55988564	512621843	8	27	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1
30969	BUDEL	545	55767756	512660788	7	23	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
31020	MAARHEEZE	292	56343016	513026712	6	15	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0
31023	BUDEL	336	55996869	512593523	7	11	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	1
31025	VLIERDEN	891	57587059	514403615	12	27	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1
31027	MARIAHOUT	20	55686932	515298059	12	5	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1
31047	BEEK EN DONK	147	56444333	515212320	8	21	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1
31051	BEEK EN DONK	53	56192547	515539852	6	16	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0
31136	ASTEN	709	57496736	514138520	6	22	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1
31151	SOMEREN	936	56981097	513513422	11	18	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1
31152	SOMEREN	1019	57212037	513571520	12	31	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1
31156	ASTEN	681	57468814	514022324	12	28	1	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0
31183	SOMEREN	1049	56905711	513561298	6	21	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0
31188	MIERLO	632	56192428	514387856	8	15	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0
31189	BEEK EN DONK	44	56118885	515416139	11	27	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1
31267	MAARHEEZE	250	56151535	513098100	11	31	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1
31279	BUDEL	348	55732956	512718142	5	18	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1
31323	SOMEREN	1003	57349237	513583326	11	28	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1
31441	SOMEREN	940	57186528	513785497	10	34	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1
31461	BUDEL	404	56055311	512913404	8	8	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0
31469	MIERLO	652	55818308	514320921	5	7	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0
31483	LIEROP	1071	56787256	513982623	9	27	0	1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	0
31485	AARLE RIXTEL	61	56266558	515000507	7	9	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0
31507	LIEROP	959	56664694	514553342	12	31	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0
31517	DEURNE	928	57836361	514559922	12	19	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0
31548	BUDEL-SCHOOT	585	55670574	512552106	11	34	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1
31588	HEUSDEN GEM ASTEN	697	57679378	513811429	12	31	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1
31608	MIERLO	661	56261775	514266324	9	27	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1
31658	MAARHEEZE	261	56109320	513091667	10	24	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1
31661	MAARHEEZE	261	56109320	513091667	12	40	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1
31663	MAARHEEZE	261	56109320	513091667	11	24	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1
31679	BUDEL	396	55785105	512663131	5	19	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1
31750	DEURNE	851	58043176	514567594	11	24	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1
31801	HEUSDEN GEM ASTEN	798	57723653	513768440	9	13	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0
31833	DEURNE	869	57704031	514468024	13	38	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
31898	BUDEL	354	55732956	512718142	8	10	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	1
31900	ASTEN	741	57448518	514119630	9	24	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0
31904	ASTEN	742	57448518	514119630	6	21	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1
31905	BEEK EN DONK	72	56343453	515290595	8	10	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1
31913	BUDEL DORPLEIN	441	55879595	512366837	6	18	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1
